subject_id,config_id,algorithm,representation,constraint_handler,seed,runtime_s,f1_best,f2_best,front_size,hypervolume,igd,spacing,delta_spread
2,nsga2_rk_repair,NSGA-II,random_key,repair,113,1.474177124997368,389.1500000000001,150.81469257044697,80,966772.5593364921,65.10998976816961,143.9174522022988,0.8716345645069382
2,nsga2_rk_repair,NSGA-II,random_key,repair,114,1.4940171249909326,921.5499999999997,124.47106555981422,80,1309195.7290006957,92.66415951583554,88.95373223501343,0.7740340180924367
2,nsga2_rk_repair,NSGA-II,random_key,repair,115,1.4834845000004862,432.24999999999955,185.98625564855124,80,1382989.7721644826,41.61207214299955,118.20928241379953,0.8743792648502574
2,nsga2_rk_repair,NSGA-II,random_key,repair,116,1.4763626249914523,633.1500000000001,150.41806004232436,80,1468792.5546065457,87.27771675780019,140.78442037757168,0.9027990924844524
2,nsga2_rk_repair,NSGA-II,random_key,repair,117,1.4779867920005927,759.5499999999997,129.54877186244732,80,770249.8931018304,64.60512859621088,68.13169678442817,0.7825470134987528
2,nsga2_rk_repair,NSGA-II,random_key,repair,118,1.461679041996831,933.8499999999999,122.98750436502105,80,1237740.559012112,99.18329981700371,143.1067725001539,0.9430007410684321
2,nsga2_rk_repair,NSGA-II,random_key,repair,119,1.4742311669979244,704.5499999999997,178.71484173740146,80,2079144.6561116907,78.24894449866616,202.055146555932,0.9060137350467105
2,nsga2_rk_repair,NSGA-II,random_key,repair,120,1.506118624994997,797.8499999999999,220.50089473725717,80,1234795.5401459155,104.28679346418014,126.25172359032527,0.8724038671436879
2,nsga2_rk_repair,NSGA-II,random_key,repair,121,1.4833354580041487,656.1500000000001,140.69594668149793,80,957431.6878226772,60.56889575573153,168.53644161722394,0.9088589539792615
2,nsga2_rk_repair,NSGA-II,random_key,repair,122,1.487891208002111,686.2499999999995,139.28367409627222,80,1370849.8124940544,76.77815486045506,124.17171800016787,0.8593800580102938
2,nsga2_rk_repair,NSGA-II,random_key,repair,123,1.4884001250029542,496.5499999999997,157.64322335600662,80,1310527.6419700664,81.61625313444155,176.62113390603253,1.036996866123545
2,nsga2_rk_repair,NSGA-II,random_key,repair,124,1.4537488750065677,751.5499999999997,136.2291969935542,80,886529.8424661347,70.67574062479996,159.83351367582986,0.8527992703659948
2,nsga2_rk_repair,NSGA-II,random_key,repair,125,1.4930479579925304,619.1500000000001,162.130224465881,80,1177689.8323422093,68.17203128110411,158.28661018330493,0.9513266271652246
2,nsga2_rk_repair,NSGA-II,random_key,repair,126,1.4538338749989634,582.5499999999997,136.11212664394253,80,1065352.9498310797,75.08905825754826,181.87294153319704,0.9266791738368938
2,nsga2_rk_repair,NSGA-II,random_key,repair,127,1.4646752919943538,1092.2499999999995,171.3239014494032,80,717212.5579989431,151.82507818810828,123.88558168286123,0.9096612635400445
2,nsga2_rk_repair,NSGA-II,random_key,repair,128,1.4797846250003204,1128.2499999999995,158.39013852606774,80,1030591.2435799586,160.25386485684467,97.51318404455628,0.8252144378196812
2,nsga2_rk_repair,NSGA-II,random_key,repair,129,1.5089839160064002,979.5499999999997,168.86548977469374,80,1139138.5898768236,125.18687743258648,105.66091453189462,0.8268591568072631
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,100,2.675829749990953,1317.2499999999995,167.2817823589546,80,1028362.5999242227,224.5177578961342,117.77727007144637,0.91773482171061
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,101,2.7558124579954892,900.2499999999995,185.93135454894488,80,1360747.8427991685,106.4025959580372,153.1603689247073,0.9118527422691046
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,102,2.7311639159888728,922.2499999999995,156.92229904840937,80,818183.1325733055,113.22295591719374,120.71882948257903,0.9252887158083271
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,103,2.8183261660014978,944.5499999999997,257.0808998427441,80,1619753.8450137158,125.29918620794476,116.70169609323207,0.8065021394568271
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,104,2.723091124993516,1073.85,113.73396459680353,80,1200008.3483726957,137.80697594210847,123.51833406897329,0.8636617858577962
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,105,2.7607891250081593,1205.9499999999994,189.4361777274958,80,1033404.0601059936,190.62411207936535,80.78551368549321,0.8097931271417317
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,106,2.7922863329877146,1209.5499999999997,256.4927061912151,80,1988986.6286343844,193.92531098748617,196.16524575668655,0.9451723282485651
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,107,2.7444856249931036,807.8499999999999,209.30529742433887,80,1572324.5585782672,90.51944690982504,153.9224385519236,0.9108070527593606
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,108,2.707616790998145,867.2499999999995,202.0822985189946,80,1851799.8443732758,105.97785112385527,170.90463381097413,0.9332435558110538
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,109,2.678423417004524,959.5499999999997,215.31410248222411,80,1627123.3342439113,127.23818787983927,176.54888244203642,0.91287910630068
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,110,2.7229034589981893,808.5499999999997,191.54020369172554,80,955104.666234479,106.67407732339093,100.50261548322563,0.8298127685362322
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,111,2.7553593330085278,899.8499999999999,151.5982903600263,80,1153881.2433754203,100.75134888157667,153.60997188123332,0.8876170759386683
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,112,2.710389416999533,1111.85,149.86206241389172,80,643801.561435334,148.96752234684428,85.32809741114608,0.7895168674234759
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,113,2.734464000008302,1109.5499999999997,164.63054791779606,80,570299.14675383,160.26242918710616,71.99763138567945,0.7290084029002791
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,114,2.725972833010019,930.5499999999997,214.8486386272972,80,1611046.9234491575,127.79966404653979,152.12668161828057,0.8630402496520609
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,115,2.7498192500061123,915.5499999999997,152.08510249353128,80,1314870.1839341961,110.74494279879998,112.54708548552033,0.8627471448607049
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,116,2.75619587500114,1040.5499999999997,158.47401345785528,80,884429.6835872197,135.41564366558964,78.92965899058407,0.8018316608613733
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,117,2.7408387499890523,1282.2499999999995,148.32725678986344,80,1633754.1670529095,258.88882239521365,122.07641765504187,0.8579981399408486
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,118,2.7119961669959594,577.8499999999999,181.11639698186553,80,1374214.8601190944,74.13199166830063,163.67276680369986,0.9396026803707
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,119,2.7462910409958567,975.2499999999995,160.02804588696728,80,1035276.2198981652,128.217418804035,103.52444297244914,0.8288467698632521
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,120,2.7267841669963673,726.5499999999997,206.98193296443446,80,1472931.9999679339,78.20811529643004,272.33731082185926,0.931397495301997
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,121,2.743047458003275,1216.2499999999995,114.93093422215424,80,834241.9531371631,186.80787172246494,86.10944050297378,0.7945361430763359
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,122,2.740754417012795,949.5499999999997,125.61103511725602,80,864745.8535419133,108.89858217120064,101.5897384146676,0.8354041694852553
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,123,2.6736180830048397,975.9499999999994,164.49406041133466,80,704035.1607007196,116.17147461388008,90.09795221648747,0.848403107784362
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,124,2.7223836249904707,781.9499999999994,230.36357928803432,80,670063.9298110428,115.36989982267912,47.0644201249877,0.6764956988386612
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,125,2.656438916004845,595.5499999999997,188.09212142913498,80,1349902.3928129526,69.47510708890593,187.86720356871507,0.9083174670033505
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,126,2.774438166001346,1076.2499999999995,192.86443699236014,80,1200600.4006388087,151.35799794594374,188.00893024424695,0.8849720481127572
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,127,2.739616291000857,1070.85,156.12337923455317,80,820539.5595333409,145.31757495197786,111.38621305012643,0.8413419129373423
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,128,2.7854552089993376,1080.85,219.3821862653637,80,1153952.1104385755,160.2128811329412,80.94916797962347,0.8202904129335129
2,nsga2_di_penalty,NSGA-II,direct_index,penalty,129,2.7690646669943817,889.2499999999995,222.9756227429976,80,1021254.7777865841,114.03120382077908,56.76278008006689,0.7332608247092547
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,100,2.6692164999985835,1317.2499999999995,167.2817823589546,80,1028362.5999242227,224.5177578961342,117.77727007144637,0.91773482171061
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,101,2.76338004200079,900.2499999999995,185.93135454894488,80,1360747.8427991685,106.4025959580372,153.1603689247073,0.9118527422691046
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,102,2.693836000005831,922.2499999999995,156.92229904840937,80,818183.1325733055,113.22295591719374,120.71882948257903,0.9252887158083271
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,103,2.786929207999492,944.5499999999997,257.0808998427441,80,1619753.8450137158,125.29918620794476,116.70169609323207,0.8065021394568271
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,104,2.7273990829999093,1073.85,113.73396459680353,80,1200008.3483726957,137.80697594210847,123.51833406897329,0.8636617858577962
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,105,2.7654193330090493,1205.9499999999994,189.4361777274958,80,1033404.0601059936,190.62411207936535,80.78551368549321,0.8097931271417317
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,106,2.791958750007325,1209.5499999999997,256.4927061912151,80,1988986.6286343844,193.92531098748617,196.16524575668655,0.9451723282485651
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,107,2.7147655000007944,807.8499999999999,209.30529742433887,80,1572324.5585782672,90.51944690982504,153.9224385519236,0.9108070527593606
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,108,2.7083158329915022,867.2499999999995,202.0822985189946,80,1851799.8443732758,105.97785112385527,170.90463381097413,0.9332435558110538
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,109,2.7210275839897804,959.5499999999997,215.31410248222411,80,1627123.3342439113,127.23818787983927,176.54888244203642,0.91287910630068
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,110,2.719569875000161,808.5499999999997,191.54020369172554,80,955104.666234479,106.67407732339093,100.50261548322563,0.8298127685362322
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,111,2.7126363330025924,899.8499999999999,151.5982903600263,80,1153881.2433754203,100.75134888157667,153.60997188123332,0.8876170759386683
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,112,2.6851156659977278,1111.85,149.86206241389172,80,643801.561435334,148.96752234684428,85.32809741114608,0.7895168674234759
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,113,2.7236006669991184,1109.5499999999997,164.63054791779606,80,570299.14675383,160.26242918710616,71.99763138567945,0.7290084029002791
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,114,2.756742708006641,930.5499999999997,214.8486386272972,80,1611046.9234491575,127.79966404653979,152.12668161828057,0.8630402496520609
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,115,2.750049124995712,915.5499999999997,152.08510249353128,80,1314870.1839341961,110.74494279879998,112.54708548552033,0.8627471448607049
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,116,2.765043458013679,1040.5499999999997,158.47401345785528,80,884429.6835872197,135.41564366558964,78.92965899058407,0.8018316608613733
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,117,2.77044854099222,1282.2499999999995,148.32725678986344,80,1633754.1670529095,258.88882239521365,122.07641765504187,0.8579981399408486
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,118,2.6798939160071313,577.8499999999999,181.11639698186553,80,1374214.8601190944,74.13199166830063,163.67276680369986,0.9396026803707
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,119,2.6874712909921072,975.2499999999995,160.02804588696728,80,1035276.2198981652,128.217418804035,103.52444297244914,0.8288467698632521
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,120,2.687571000002208,726.5499999999997,206.98193296443446,80,1472931.9999679339,78.20811529643004,272.33731082185926,0.931397495301997
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,121,2.7174179580033524,1216.2499999999995,114.93093422215424,80,834241.9531371631,186.80787172246494,86.10944050297378,0.7945361430763359
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,122,2.7626634589978494,949.5499999999997,125.61103511725602,80,864745.8535419133,108.89858217120064,101.5897384146676,0.8354041694852553
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,123,2.66376162499364,975.9499999999994,164.49406041133466,80,704035.1607007196,116.17147461388008,90.09795221648747,0.848403107784362
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,124,2.7169114999996964,781.9499999999994,230.36357928803432,80,670063.9298110428,115.36989982267912,47.0644201249877,0.6764956988386612
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,125,2.670122875002562,595.5499999999997,188.09212142913498,80,1349902.3928129526,69.47510708890593,187.86720356871507,0.9083174670033505
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,126,2.7332398330036085,1076.2499999999995,192.86443699236014,80,1200600.4006388087,151.35799794594374,188.00893024424695,0.8849720481127572
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,127,2.68540462499368,1070.85,156.12337923455317,80,820539.5595333409,145.31757495197786,111.38621305012643,0.8413419129373423
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,128,2.7637188749940833,1080.85,219.3821862653637,80,1153952.1104385755,160.2128811329412,80.94916797962347,0.8202904129335129
2,nsga2_di_death,NSGA-II,direct_index,death_penalty,129,2.7649797089979984,889.2499999999995,222.9756227429976,80,1021254.7777865841,114.03120382077908,56.76278008006689,0.7332608247092547
2,paes_di_repair,PAES,direct_index,repair,100,1.9175733750016661,2718.9499999999994,108.97289252977356,40,471477.42085677903,850.5664423299831,88.61459910238015,0.8811842791712812
2,paes_di_repair,PAES,direct_index,repair,101,1.8976682919892482,1775.85,146.90920751705013,33,1176150.6343524572,382.0474995224943,126.15147916046624,0.8506219019612771
2,paes_di_repair,PAES,direct_index,repair,102,1.9625572079967242,1275.2499999999995,158.69189228009532,40,786041.8892074933,227.0814876545695,124.99096321437689,0.9057256586783091
2,paes_di_repair,PAES,direct_index,repair,103,1.9735058750084136,1663.5499999999997,162.9622391182133,40,563959.7999129099,364.33063814230275,119.04802653924057,0.7924998630748314
2,paes_di_repair,PAES,direct_index,repair,104,1.9784708340012003,1777.5499999999997,150.72284517086413,40,278220.2625209527,418.02371530148014,133.0780621718271,1.153107074919769
2,paes_di_repair,PAES,direct_index,repair,105,1.8345552499959012,1734.2499999999995,127.46652498376025,31,423212.3425693725,357.4335351042709,120.33908204734647,0.8120108627700802
2,paes_di_repair,PAES,direct_index,repair,106,2.0970395839976845,1355.5499999999997,143.9303071582559,40,345573.4823832088,299.2886205466566,183.6228682642878,1.1599318491054624
2,paes_di_repair,PAES,direct_index,repair,107,2.0345307090028655,1939.2499999999995,143.05466539367046,40,441651.8555351645,465.3549115122901,216.9833135438058,1.0474461390136842
2,paes_di_repair,PAES,direct_index,repair,108,1.9707095829944592,2093.2499999999995,140.24552903294804,40,321132.0682602088,555.3863854807147,191.20878043428056,1.0448244435626726
2,paes_di_repair,PAES,direct_index,repair,109,1.9514429999981076,2110.2499999999995,142.29004557072676,40,520674.9270541924,537.0773827408609,103.65311122307357,0.9864294227337987
2,paes_di_repair,PAES,direct_index,repair,110,1.9988810000068042,1862.9499999999994,156.68232649674934,40,615713.0313222179,417.9012437140397,270.65195892955984,1.0560378541237967
2,paes_di_repair,PAES,direct_index,repair,111,2.0348583750019316,1456.2499999999995,153.7342459413891,40,658124.2948715826,273.49752261622194,223.8631257240534,0.9734698581749553
2,paes_di_repair,PAES,direct_index,repair,112,1.9738966659933794,2237.2499999999995,102.60284087569092,40,430289.12109912455,593.0500526779758,109.97671250927957,1.0067175996197917
2,paes_di_repair,PAES,direct_index,repair,113,1.929134999998496,1618.2499999999995,119.38034648898285,40,312120.06614287035,360.5743573122144,267.000902397696,1.1992278816559951
2,paes_di_repair,PAES,direct_index,repair,114,1.8502224999974715,1204.5499999999997,115.42472505258336,40,352633.153032159,232.23426359789278,314.99367573160976,1.15229345227766
2,paes_di_repair,PAES,direct_index,repair,115,1.9751392500038492,1646.9499999999994,115.59124584214496,40,555858.3060731738,335.26863147872376,228.5397916887195,1.0246466391087263
2,paes_di_repair,PAES,direct_index,repair,116,1.8562068750034086,1557.9499999999994,130.23446657447928,40,184488.44382193705,507.3282240683128,71.44203414418374,1.127542868241708
2,paes_di_repair,PAES,direct_index,repair,117,2.1083173749939306,2340.2499999999995,115.0307258295057,40,503767.4908289456,652.0870228730637,418.71655285365324,1.1787778378148708
2,paes_di_repair,PAES,direct_index,repair,118,1.9996052500064252,1521.2499999999995,159.03784249494507,40,658777.0523191672,312.68075865018477,112.52624142983088,0.8058419637857137
2,paes_di_repair,PAES,direct_index,repair,119,2.088246415994945,1909.85,118.90599972297679,40,216054.5588604953,458.3000475893008,156.8126318465953,1.0732600641572503
2,paes_di_repair,PAES,direct_index,repair,120,2.0571436659956817,1057.85,125.57232354474553,40,512277.6741547737,203.53388012872267,597.5961303692131,1.25476297125583
2,paes_di_repair,PAES,direct_index,repair,121,2.0109621660085395,1205.2499999999995,115.05937869551332,40,515698.06993478636,204.532368051667,167.0400287875556,1.0930765201505084
2,paes_di_repair,PAES,direct_index,repair,122,1.970101541999611,1826.5499999999997,132.2348454957209,40,539865.9615664745,400.7079861236999,536.1061039193962,1.0976321213177984
2,paes_di_repair,PAES,direct_index,repair,123,1.9828138750017388,1218.4500000000003,129.68272120908557,40,509469.7657002908,252.31589062232584,407.7240711775994,1.2180958390584478
2,paes_di_repair,PAES,direct_index,repair,124,1.9917163750069449,1071.85,128.1318215728283,40,270874.2818627217,204.15608565353318,197.5444475241582,1.2461611092786646
2,paes_di_repair,PAES,direct_index,repair,125,2.0172997909976402,1486.9499999999994,119.25081123344299,40,777034.5598033591,296.4270045011276,226.0291887780161,0.8274653625811502
2,paes_di_repair,PAES,direct_index,repair,126,1.9097900000051595,1259.5499999999997,140.45304782313218,40,399379.43180831237,218.07329768801026,153.9274244737365,1.0572433923706548
2,paes_di_repair,PAES,direct_index,repair,127,2.0086162500083447,995.8499999999999,135.87887016298248,40,317011.15945839975,147.30414552665795,181.42403115531908,0.968720691334897
2,paes_di_repair,PAES,direct_index,repair,128,1.976324957999168,1810.2499999999995,121.20324032687824,37,597556.0176926537,406.7922165200334,205.15978836694373,0.9358863538291862
2,paes_di_repair,PAES,direct_index,repair,129,1.954254416996264,1634.5499999999997,103.89738469123563,40,320840.2145604708,322.4036793467101,195.02584286191387,1.1021921866481876
2,mopso_rk,MOPSO,random_key,none,100,0.37805425000260584,1989.2499999999995,212.20847932560963,9,366875.7785833017,530.028405837771,206.3112971156677,0.7165095455626481
2,mopso_rk,MOPSO,random_key,none,101,0.3579694169893628,2307.9499999999994,156.5586417865521,14,84250.04119379293,763.6940221563701,70.29241743202957,0.908109405504975
2,mopso_rk,MOPSO,random_key,none,102,0.36719950000406243,1955.2499999999995,170.3960494888734,11,307990.32812208775,479.1703154988181,264.0391031645899,0.7650685830780872
2,mopso_rk,MOPSO,random_key,none,103,0.3541442499990808,2834.2499999999995,138.7817783478716,11,181525.50697721602,970.550475903192,293.60742754456714,0.8546450598513937
2,mopso_rk,MOPSO,random_key,none,104,0.36292929200863,1962.2499999999995,228.87276017395794,9,372321.989185009,537.312832964243,315.0824239489927,0.8086233794207954
2,mopso_rk,MOPSO,random_key,none,105,0.37979787500808015,1797.5499999999997,257.54923606198696,34,707316.2282255153,511.1423883848067,220.8738348767725,1.117759886090917
2,mopso_rk,MOPSO,random_key,none,106,0.36945275000471156,1657.5499999999997,172.77306184560015,10,194056.81384997774,499.82363543554334,290.1873827750364,0.9353242755727723
2,mopso_rk,MOPSO,random_key,none,107,0.3639106669870671,1767.5499999999997,243.13601972579607,11,364060.386854332,458.38104006767384,174.0895238434161,0.8000091234116654
2,mopso_rk,MOPSO,random_key,none,108,0.3558046249963809,2031.5499999999997,161.80224870160865,12,246698.434472976,517.9412886055543,271.39456902902486,0.7283516161464648
2,mopso_rk,MOPSO,random_key,none,109,0.36060595799062867,1181.5499999999997,180.9378544236468,13,484785.101267463,335.23348294589204,613.6248990396509,0.9258282541184581
2,mopso_rk,MOPSO,random_key,none,110,0.37504808300582226,1943.9499999999994,178.32417420945416,13,480162.0161998238,505.8393815349728,415.8860390839206,0.7282595085997973
2,mopso_rk,MOPSO,random_key,none,111,0.3559878329979256,2154.9499999999994,140.93608819748036,8,240952.3720748218,688.4771023879198,523.1437876380123,0.7699849574985163
2,mopso_rk,MOPSO,random_key,none,112,0.35261233399796765,2063.2499999999995,142.59541101910773,14,296095.596980271,523.8735773857206,191.59774703055115,0.7975924863977557
2,mopso_rk,MOPSO,random_key,none,113,0.3723930830019526,2687.5499999999997,195.17667288168428,32,223369.3171281261,878.0972593413314,169.35005641749797,1.1511002207014895
2,mopso_rk,MOPSO,random_key,none,114,0.3702493329910794,2028.2499999999995,177.1792461679144,21,318182.5043484978,549.9493177124085,290.8571142530006,1.0014502424273808
2,mopso_rk,MOPSO,random_key,none,115,0.3582756660034647,1951.85,170.14515453918008,13,251110.12336941474,500.304690577989,312.7265290302835,0.8657448758807729
2,mopso_rk,MOPSO,random_key,none,116,0.35319645900744945,2004.2499999999995,156.63723918677704,7,235738.62598047432,554.1269030848385,360.91400881196546,0.6348100280012922
2,mopso_rk,MOPSO,random_key,none,117,0.3751154170022346,2961.9499999999994,227.14131815533528,15,798694.105958022,1050.6372637246948,313.7714119486903,0.8229024711447794
2,mopso_rk,MOPSO,random_key,none,118,0.38208429199585225,2722.5499999999997,239.45480699056714,39,665739.1534487426,897.5559430703213,225.39121472461397,1.16114370525268
2,mopso_rk,MOPSO,random_key,none,119,0.3614783749944763,1978.2499999999995,195.85975975919428,14,381146.24433086044,515.2556847444755,273.1060016350992,0.8575433161208486
2,mopso_rk,MOPSO,random_key,none,120,0.3680131250002887,3241.2499999999995,156.57609099215776,13,431269.3217314012,1240.3486104321785,521.7729170871299,0.8851119744192202
2,mopso_rk,MOPSO,random_key,none,121,0.36731729199527763,3859.9499999999994,230.851070247757,12,357039.6401182049,1768.6632814829175,88.88947846063756,0.7369697841268039
2,mopso_rk,MOPSO,random_key,none,122,0.3792391249880893,2604.9499999999994,252.72708307884267,16,1384770.8342681169,832.3592528374805,454.4081734986427,0.8088372063740955
2,mopso_rk,MOPSO,random_key,none,123,0.36622879101196304,2196.9499999999994,184.4789775679426,28,268403.3223087616,603.5123276562955,144.74033749774887,1.0144661618988096
2,mopso_rk,MOPSO,random_key,none,124,0.3566278749931371,1862.2499999999995,188.9065434502107,12,605170.0967814616,458.29919381963964,477.03730942928007,0.8201451335737717
2,mopso_rk,MOPSO,random_key,none,125,0.372770624991972,1603.5499999999997,189.7221661808241,10,824592.5599700288,451.15653159433737,1126.668037731849,0.946753793123629
2,mopso_rk,MOPSO,random_key,none,126,0.3670526659989264,2070.2499999999995,199.72611724385274,19,780729.6793478766,593.5942211142401,957.7044703389861,1.1786625562656998
2,mopso_rk,MOPSO,random_key,none,127,0.3523572080011945,1399.9499999999994,189.80835286623375,7,472762.73965380556,387.12001605096646,577.1480646092896,0.683838805474523
2,mopso_rk,MOPSO,random_key,none,128,0.3647629170009168,3060.9499999999994,196.19181911445776,9,375498.55923302,1119.803954870227,318.0266577010445,0.7632835353543368
2,mopso_rk,MOPSO,random_key,none,129,0.36273070899187587,2348.2499999999995,152.91188594695817,22,194910.63899730504,729.4103781427904,257.819418784416,1.1852466440156242
2,paco_di,P-ACO,direct_index,none,100,33.34503087500343,2041.2499999999995,178.51827335606373,10,370865.99810455943,579.8264262073014,434.8015301631116,0.7600129054796484
2,paco_di,P-ACO,direct_index,none,101,33.73433587499312,2317.2499999999995,165.15526846266613,6,435560.37319117197,706.1065821860167,1022.048529205155,0.8048945209096551
2,paco_di,P-ACO,direct_index,none,102,33.47762304201024,2010.5499999999997,199.6055916214585,11,366489.51671454235,567.3872434118612,339.11943036843763,0.8039035684360034
2,paco_di,P-ACO,direct_index,none,103,33.42638183401141,2302.2499999999995,182.61172375365874,12,684385.6628782518,732.0579271977906,591.066200508619,0.8926955006118217
2,paco_di,P-ACO,direct_index,none,104,33.41472587500175,3053.2499999999995,205.80720994251135,12,709696.8856816933,1115.9639046545747,486.402625811323,0.8694230482316623
2,paco_di,P-ACO,direct_index,none,105,33.63813566698809,2529.9499999999994,236.57320929021574,9,938994.6063216615,838.1912871923217,555.5939187902219,0.7593149485429522
2,paco_di,P-ACO,direct_index,none,106,33.44103783299215,2619.9499999999994,188.94499387138896,13,647749.942812495,861.2703172809023,457.9572753533577,0.8272934113866555
2,paco_di,P-ACO,direct_index,none,107,33.61210729199229,3218.9499999999994,183.98551622026278,7,528234.1609883985,1284.889308481015,749.0159416073127,0.8493349781720887
2,paco_di,P-ACO,direct_index,none,108,33.47249641698727,2550.85,220.8446277092312,13,811506.3600536224,811.1287056092399,457.6527621409141,0.8141360539712138
2,paco_di,P-ACO,direct_index,none,109,33.379431374996784,2307.2499999999995,162.89068452927737,8,461199.2224325672,719.4449750292544,444.85531019850197,0.6580021497437847
2,paco_di,P-ACO,direct_index,none,110,33.47593354100536,2168.9499999999994,244.26282510982253,11,1009933.9809661591,637.9454858449664,458.70808503844637,0.7739532264906068
2,paco_di,P-ACO,direct_index,none,111,33.681276999996044,2562.2499999999995,154.08604725715895,11,180568.67305511993,799.5550543948709,273.6667514389838,0.7378009351523632
2,paco_di,P-ACO,direct_index,none,112,33.43562808299612,2818.2499999999995,207.16412347878287,9,734992.5863440783,979.3093748066184,556.6255035120656,0.7941463173512651
2,paco_di,P-ACO,direct_index,none,113,33.41517149998981,3071.2499999999995,219.2020323307588,8,735986.0898612047,1143.6119104699264,608.9768711395691,0.8471951375689222
2,paco_di,P-ACO,direct_index,none,114,33.47988145801355,2745.2499999999995,138.74413703267047,6,196231.97213014375,895.9079635756634,393.7291988757815,0.6644722403806237
2,paco_di,P-ACO,direct_index,none,115,33.60536987500382,2423.2499999999995,266.9895492401699,8,792825.1551704366,771.955937640242,555.0210528082563,0.7867665443393531
2,paco_di,P-ACO,direct_index,none,116,33.432727291990886,1890.5499999999997,223.151349063064,10,476716.2380956239,509.2277976689455,317.58756176532046,0.749687979387504
2,paco_di,P-ACO,direct_index,none,117,33.40323233300296,2049.2499999999995,192.9418281142693,7,527898.2157911808,596.9193319818178,642.6584879947362,0.7413316913474466
2,paco_di,P-ACO,direct_index,none,118,33.525201541997376,2631.2499999999995,146.23959155678986,9,277394.5005317345,831.0498191435179,374.98203150599323,0.7099409647184562
2,paco_di,P-ACO,direct_index,none,119,33.639306625002064,2750.9499999999994,229.56687645351127,13,596733.2818535654,928.941871226882,248.3577708489992,0.801835406349447
2,paco_di,P-ACO,direct_index,none,120,33.41200087500329,2692.5499999999997,218.40926149845106,9,475105.52944736835,900.5826602911978,416.66267871961674,0.8793821340622696
2,paco_di,P-ACO,direct_index,none,121,33.42036183300661,2101.5499999999997,201.31899009762103,10,584546.664751427,645.6735803946717,610.3996271746112,0.8402777103000728
2,paco_di,P-ACO,direct_index,none,122,33.43639295900357,2878.9499999999994,153.1805770159314,8,374245.24115419056,1012.8558170770084,456.87557023291436,0.7206329963568705
